hhid|Regular_Carbonated|Juice|Baking_Supplies|Spices|Bottled_Water|Bath_Tissue|Baking
100367020|0|0|1|0|0|0|1
100367024|1|0|0|0|0|0|0
100367029|1|1|1|1|1|1|1
100367034|1|0|0|0|0|0|0
100367039|1|1|1|1|1|1|1
100367054|0|0|0|0|0|1|0
100367055|1|1|0|1|1|1|0
100367063|0|0|1|1|0|0|0
100367068|1|0|0|0|0|0|0
100367073|1|1|0|0|1|0|0
100367075|0|0|1|0|0|0|1
100367078|1|1|0|0|1|1|0
100367080|0|1|0|0|1|1|0
10036709|0|1|1|1|1|0|1
100367095|1|1|1|1|1|1|1
1003671|0|0|1|1|1|0|1
10036711|1|1|1|1|1|0|1
100367112|1|1|1|1|1|1|1
100367122|0|1|0|0|0|0|0
10036715|0|0|1|0|0|0|0
100367155|1|1|0|1|0|1|0
100367162|0|0|1|1|0|0|0
10036718|1|1|1|1|1|0|1
100367198|1|0|0|1|1|0|0
100367201|1|0|0|0|0|1|0
100367226|0|1|1|1|1|0|1
100367233|1|1|0|0|1|0|0
100367238|1|1|0|0|0|0|0
100367261|1|1|0|1|1|1|0
100367271|1|1|1|1|1|1|1
100367275|1|1|1|1|1|1|1
100367283|1|1|1|1|1|1|1
100367285|1|1|1|1|1|1|1
100367287|0|1|1|1|0|0|0
100367288|1|1|0|0|0|1|0
100367297|1|1|1|1|1|1|1
1003673|0|0|1|1|0|0|1
10036731|1|1|1|1|1|1|1
100367311|0|0|1|1|1|0|0
100367320|1|1|0|1|0|1|0
100367322|0|0|1|0|0|0|1
100367329|1|1|1|1|0|1|1
100367331|1|1|1|1|1|1|1
100367341|0|0|1|1|0|0|1
100367343|1|1|0|1|1|1|0
100367351|1|1|1|1|1|1|1
100367370|0|0|1|1|0|0|0
100367372|1|1|1|1|1|1|1
100367378|0|0|1|1|0|0|1
100367396|0|0|1|1|0|0|0
100367397|1|0|0|0|1|1|0
1003674|0|1|1|1|1|1|1
100367401|1|1|0|0|1|1|0
100367405|1|1|1|1|1|1|1
100367407|1|1|1|1|1|1|1
100367408|0|0|0|1|0|0|0
100367410|1|1|1|1|1|1|0
100367413|1|0|0|0|0|0|0
100367419|1|1|1|1|1|0|1
100367421|0|0|1|1|1|0|1
100367425|1|1|1|1|1|1|1
100367426|0|1|1|1|1|1|1
100367430|1|1|1|1|1|1|1
100367451|1|1|0|0|1|0|0
100367455|1|1|0|1|1|0|0
100367474|1|0|0|0|1|0|0
100367475|1|1|1|1|1|1|0
100367481|1|1|1|1|1|1|1
100367487|0|1|0|0|1|1|0
100367498|1|1|1|1|1|1|1
1003675|0|0|1|1|0|0|1
100367500|0|0|1|0|0|0|1
100367509|1|1|0|1|0|0|0
100367518|1|1|1|1|1|1|1
100367538|0|0|0|1|0|0|0
100367549|0|0|1|1|1|0|1
100367572|1|1|1|1|1|1|1
100367576|0|0|1|0|0|0|1
100367577|1|0|0|0|0|0|0
100367578|1|1|1|1|1|1|1
100367581|0|0|1|1|0|1|1
100367587|1|0|0|0|0|0|0
100367604|0|0|1|1|0|0|0
100367612|1|1|1|1|1|1|1
100367613|0|0|1|1|0|0|0
100367616|1|1|1|1|1|1|1
100367626|1|1|1|1|1|1|1
100367629|0|1|1|1|0|0|1
100367653|1|1|1|1|1|1|1
100367654|1|0|0|0|0|1|0
100367655|0|0|1|1|0|1|1
100367660|0|0|0|1|0|0|0
100367662|0|0|0|1|0|0|0
100367677|0|0|1|1|0|1|1
100367718|0|1|1|1|1|0|1
100367752|1|1|1|1|1|1|1
100367762|0|1|1|1|0|0|1
100367776|1|1|0|0|1|1|0
100367778|1|1|1|1|1|1|1
100367787|1|1|1|1|1|1|1
100367788|0|0|0|0|0|1|0
100367796|1|1|0|0|0|0|0
100367821|1|0|0|0|0|0|0
100367825|1|1|1|0|1|1|0
100367839|1|1|1|1|1|1|1
100367844|1|1|1|1|1|1|1
100367851|0|0|1|1|0|0|1
10036787|1|0|1|0|0|1|1
100367878|1|1|0|0|0|1|0
10036788|0|0|1|0|0|0|1
1003679|0|1|1|1|1|0|1
100367908|1|1|0|0|0|0|0
100367947|1|1|1|1|1|1|1
100367950|1|1|1|1|1|0|1
100367954|0|0|1|1|0|0|0
100367959|0|0|1|0|0|0|0
100367962|1|1|0|0|0|0|0
100367964|1|1|1|1|0|0|1
100367973|1|1|1|1|1|1|1
100367977|0|0|1|1|0|0|1
100367996|1|1|0|0|1|1|0
100368|1|1|1|1|1|0|1
100368005|1|0|1|1|0|1|1
100368033|1|1|1|1|1|1|1
100368034|1|1|0|0|1|1|0
100368038|0|0|0|0|0|1|0
100368053|0|0|1|1|1|1|1
100368067|0|0|1|1|1|0|1
100368090|0|1|1|1|1|0|1
100368094|1|1|0|0|0|1|0
100368097|1|1|1|1|1|1|1
100368098|0|1|1|1|0|0|1
10036810|0|0|1|0|0|0|0
100368149|1|1|1|1|1|1|1
100368153|1|0|0|0|0|0|0
100368154|1|1|1|1|1|1|1
100368161|0|0|0|1|1|0|0
100368164|0|0|0|1|0|0|0
100368166|1|1|1|1|1|1|1
100368167|1|1|1|1|1|1|1
100368195|0|1|0|0|0|0|0
100368197|1|1|1|1|1|1|1
100368200|1|1|1|1|0|1|1
100368211|1|0|0|0|0|1|0
100368213|1|1|1|1|1|1|1
100368224|0|1|0|0|0|0|0
100368235|1|1|1|1|1|1|1
100368247|1|1|1|1|1|1|1
100368258|1|1|0|1|1|1|0
100368264|1|1|1|1|1|1|1
100368266|0|0|1|0|0|0|0
100368290|1|0|0|0|0|0|0
100368292|1|1|0|1|1|0|0
100368309|1|1|0|1|1|1|0
100368312|0|0|1|0|0|0|1
100368321|1|1|0|1|0|0|0
100368339|0|0|1|1|1|0|1
100368344|1|1|1|1|1|1|1
100368350|1|1|1|1|1|1|1
100368352|1|0|0|0|0|0|0
100368354|1|1|0|0|1|1|0
100368363|1|0|0|0|0|0|0
100368372|0|0|1|1|0|0|1
100368374|1|1|0|1|1|1|0
100368375|1|1|0|1|1|0|0
100368377|1|1|1|1|1|1|1
100368378|0|1|0|0|0|0|0
100368379|1|1|1|1|1|1|1
100368380|0|0|0|1|0|1|0
100368398|0|0|0|0|0|1|0
100368418|1|1|1|1|1|1|1
100368427|0|0|1|0|0|0|0
100368428|1|1|1|1|1|1|1
100368446|0|1|1|1|1|1|1
100368463|0|0|1|0|0|0|0
100368473|0|0|1|0|0|0|0
100368481|0|0|1|1|0|0|0
100368483|1|1|1|1|1|1|0
100368484|0|0|0|0|1|0|0
100368488|0|0|1|1|1|0|1
1003685|1|1|0|1|1|1|0
100368503|1|0|1|0|0|1|1
100368505|1|1|0|1|0|0|0
100368509|0|1|0|0|1|0|0
100368516|1|1|0|1|1|0|0
100368522|0|1|0|0|0|0|0
100368529|0|0|1|1|0|0|1
100368553|1|0|1|0|0|1|1
100368586|0|1|1|1|1|1|1
100368596|1|1|0|1|1|1|0
1003686|1|1|1|1|1|1|1
100368624|0|0|1|0|0|0|0
100368662|0|0|1|1|0|0|1
100368712|1|1|1|1|1|1|1
100368738|1|1|1|1|1|1|1
10036875|1|1|1|1|1|1|1
100368765|1|0|0|1|0|0|0
10036877|1|1|1|1|1|1|1
1003688|0|0|1|0|0|0|1
100368811|0|0|0|1|0|0|0
100368814|1|1|1|1|1|1|1
100368834|1|1|0|1|1|1|0
10036885|0|0|0|1|0|0|0
100368852|0|0|0|1|0|0|0
100368855|1|1|1|1|1|0|0
100368862|0|0|1|0|0|0|1
100368888|0|0|1|0|0|0|1
100368897|1|1|1|1|1|1|1
100368902|1|1|1|0|1|1|1
100368930|0|0|1|1|1|0|1
100368940|1|1|1|1|1|1|1
100368944|0|0|1|0|0|0|0
100368960|1|1|1|1|1|1|1
100368964|0|1|1|0|0|0|1
100368980|1|1|1|1|1|1|1
100368988|1|0|0|0|0|1|0
100368995|1|1|1|1|0|1|1
100369003|1|1|0|0|0|1|0
100369006|0|1|0|0|1|0|0
100369009|0|0|1|1|0|0|1
100369019|1|1|1|1|1|1|1
100369023|1|1|0|1|1|1|0
100369031|1|1|0|1|1|1|0
100369035|1|1|0|1|1|1|0
100369044|0|0|0|1|0|0|0
100369045|1|1|1|1|1|1|1
100369078|1|1|1|1|1|1|1
100369081|0|0|1|1|0|0|1
100369083|1|0|0|0|0|0|0
100369084|0|1|0|0|0|0|0
100369088|1|0|0|1|0|0|0
1003691|0|0|1|0|0|0|1
100369102|1|1|0|0|0|0|0
100369103|1|1|1|1|1|1|1
100369105|1|1|0|1|1|1|0
100369107|1|1|1|1|1|1|1
100369127|1|0|1|1|1|1|1
100369135|0|0|1|1|0|1|1
10036914|0|0|1|0|0|0|0
100369146|0|1|1|1|1|1|1
100369159|1|1|0|1|1|1|0
100369162|1|0|0|0|0|0|0
100369163|1|1|1|1|1|1|1
100369195|1|1|0|1|1|1|0
100369207|1|1|1|1|1|1|1
100369208|1|1|0|0|0|1|0
100369211|0|0|0|0|0|1|0
100369216|1|0|0|0|0|0|0
100369219|1|1|1|1|1|1|1
100369226|1|1|1|1|1|0|1
100369228|1|1|1|1|1|1|1
100369243|0|1|1|0|1|0|0
100369245|1|0|0|1|0|0|0
100369266|1|1|1|1|1|1|1
100369274|0|0|1|0|0|0|0
100369278|1|1|0|0|1|1|0
100369287|1|0|0|0|0|0|0
100369296|1|0|0|1|1|0|0
1003693|0|0|1|1|0|0|1
100369300|0|0|1|1|1|0|1
100369303|1|0|0|0|0|0|0
100369310|1|1|1|1|1|1|1
100369313|1|1|1|1|1|1|1
100369316|0|0|1|0|0|0|1
100369322|0|0|1|0|1|0|1
100369335|1|1|1|1|1|1|1
100369357|0|0|1|0|0|0|0
100369368|0|0|0|1|1|0|0
100369374|0|0|0|0|1|0|0
100369390|1|1|0|1|0|1|0
100369396|1|1|1|1|1|0|1
100369398|1|1|1|1|1|1|1
100369399|0|0|1|1|0|0|1
100369409|0|1|1|1|1|1|1
100369411|0|0|1|0|0|1|1
100369421|1|1|1|1|1|1|1
100369429|1|1|0|1|0|0|0
100369440|1|1|1|1|1|0|1
100369465|1|0|0|0|0|0|0
100369471|1|1|1|1|1|0|1
100369476|0|0|1|1|0|1|0
100369488|1|1|0|1|1|1|0
100369528|0|0|1|1|1|0|1
100369561|1|1|1|0|0|1|1
100369566|0|0|1|1|0|0|1
100369578|1|1|0|0|1|1|0
100369600|1|1|0|0|1|1|0
100369629|0|0|1|0|0|0|1
100369639|1|1|0|0|1|1|0
100369642|0|0|1|0|0|0|1
100369643|1|1|1|1|1|1|1
100369719|0|0|1|0|0|0|1
100369721|1|1|1|1|1|1|1
100369732|1|0|0|0|0|1|0
100369734|0|0|1|0|0|0|1
100369751|0|0|1|1|1|0|1
100369754|0|0|1|0|0|0|1
100369757|1|1|0|0|0|0|0
100369761|1|1|0|1|1|1|0
100369763|0|0|1|1|1|0|1
100369781|0|0|1|1|1|0|1
100369794|1|1|1|1|1|1|1
100369800|0|0|1|0|0|1|1
100369809|1|1|1|1|1|1|1
100369810|1|1|1|1|1|1|1
100369813|1|0|1|0|0|1|1
100369818|0|0|0|1|0|0|0
100369844|0|0|0|1|0|0|0
100369869|0|0|0|0|0|1|0
100369873|0|0|1|1|0|1|1
100369876|1|1|0|0|1|1|0
100369890|0|0|1|1|0|0|1
100369899|0|0|1|1|0|1|1
10036990|0|0|1|0|0|0|1
100369926|0|0|0|1|1|0|0
100369928|1|1|0|0|0|1|0
100369929|0|0|0|1|0|1|0
100369952|0|1|1|0|0|0|1
100369957|1|1|1|1|1|1|1
100369999|1|0|1|0|1|0|1
1003700|0|0|1|1|1|0|1
100370018|1|1|1|1|1|1|1
100370032|0|0|1|1|0|0|0
100370034|1|1|1|1|1|1|1
100370037|1|1|0|0|0|1|0
100370038|1|0|1|0|0|0|1
100370039|1|1|1|1|1|1|1
100370048|1|1|1|0|0|1|1
100370051|1|1|1|1|1|1|1
100370057|1|1|1|1|1|1|1
100370076|0|0|0|0|0|1|0
100370086|0|1|1|0|0|1|0
100370109|1|1|0|0|0|0|0
100370111|1|1|1|1|0|1|0
100370144|0|0|0|0|0|1|0
100370151|0|1|0|1|1|0|0
100370153|1|1|1|1|1|1|1
100370156|1|1|1|1|1|1|1
100370161|1|1|1|1|1|1|1
100370181|0|0|1|1|0|0|1
100370184|1|0|0|0|0|0|0
100370185|0|0|1|0|1|0|1
100370198|1|1|0|0|1|1|0
1003702|1|1|1|1|1|0|1
100370209|1|0|0|0|0|0|0
100370214|1|1|0|1|1|1|0
100370225|1|1|1|1|1|1|1
100370232|1|1|1|1|1|1|1
100370244|1|1|1|1|1|1|1
100370247|0|0|1|0|0|0|0
100370259|0|0|0|1|0|0|0
100370264|1|1|1|1|1|1|1
100370271|0|0|1|1|0|0|1
100370281|1|1|0|0|1|0|0
100370287|0|0|1|1|1|0|1
100370288|0|0|1|0|0|0|1
100370290|0|0|0|0|0|1|0
100370291|1|1|1|1|1|1|1
100370294|0|0|1|0|0|1|1
100370300|0|1|1|1|1|0|1
100370302|1|1|1|1|1|1|1
100370305|1|1|0|1|1|0|0
100370307|1|1|1|1|1|1|1
100370314|1|0|0|0|0|0|0
100370317|1|1|1|1|1|0|1
100370323|0|0|0|1|0|0|0
100370324|1|1|0|1|1|1|0
100370334|1|1|0|0|1|1|0
100370336|0|1|0|1|0|1|0
100370344|1|0|0|0|0|0|0
100370359|1|1|0|0|1|1|0
100370360|1|1|0|1|0|1|0
100370361|1|1|1|1|1|1|1
100370369|0|1|1|1|1|1|1
100370377|1|1|1|1|1|0|0
100370378|0|1|1|1|1|1|1
100370384|1|1|1|1|1|1|1
100370385|1|1|0|1|1|1|0
10037039|1|1|0|1|1|0|0
100370390|1|1|1|1|1|1|1
100370401|1|1|0|0|1|0|0
10037044|1|0|1|1|1|0|1
100370443|1|1|1|1|1|1|1
100370452|1|1|1|1|1|1|1
100370455|1|0|0|0|0|0|0
100370465|1|1|1|1|1|1|0
100370468|0|0|1|1|0|0|1
100370474|0|0|1|0|1|0|1
100370476|1|1|1|1|1|1|1
1003705|1|1|1|0|1|1|1
100370522|0|0|1|0|1|0|0
100370524|1|1|1|1|1|1|1
100370526|0|0|1|0|0|0|0
100370527|0|0|1|0|0|0|1
100370542|1|0|0|0|0|1|0
100370548|1|1|1|1|1|1|1
100370552|1|1|0|0|0|0|0
100370583|0|0|0|0|0|1|0
100370591|0|0|1|1|0|1|1
100370602|1|1|0|0|0|0|0
100370617|1|1|1|1|1|1|1
100370636|0|0|1|1|0|0|1
100370638|1|1|0|1|1|0|0
100370644|1|1|0|0|1|1|0
100370648|0|0|1|0|0|0|1
100370650|0|0|1|1|1|0|1
100370651|1|1|1|1|1|1|1
100370656|1|1|0|0|1|1|0
100370680|0|0|0|0|0|1|0
100370689|0|0|1|1|1|1|1
100370702|0|0|1|1|0|0|0
100370706|1|1|1|0|1|1|0
100370711|0|0|1|1|0|0|0
10037072|0|0|1|1|0|0|1
100370722|1|1|1|1|1|1|1
10037074|0|0|1|1|0|0|1
100370767|1|0|0|0|0|1|0
100370774|0|1|1|1|1|1|1
100370776|1|1|1|1|1|1|0
100370778|1|0|0|0|0|0|0
100370793|0|0|1|0|0|0|1
1003708|0|0|1|1|0|0|1
100370802|0|0|1|0|0|0|0
100370813|1|0|0|1|0|0|0
100370816|1|0|0|0|0|0|0
10037082|1|1|1|1|1|1|1
100370820|1|0|0|0|0|0|0
100370821|1|1|1|0|1|1|0
100370843|0|0|1|1|0|0|1
100370911|0|0|1|1|0|0|1
100370932|1|1|0|1|1|1|0
100370937|1|1|1|1|1|1|1
100370946|1|1|1|1|1|1|1
100370957|1|1|1|1|1|1|1
100370965|1|1|1|1|1|1|1
100370981|1|1|1|1|1|1|1
100370993|1|1|0|1|1|0|0
100370995|1|1|1|1|1|1|1
100371|0|0|1|1|0|0|0
1003710|1|1|1|1|1|0|1
100371006|1|1|1|1|1|1|1
100371015|1|1|0|1|1|1|0
100371043|0|0|1|0|0|0|1
100371046|0|0|1|0|0|1|1
100371053|1|1|1|0|1|1|0
1003711|0|0|0|0|1|0|0
100371104|0|1|1|1|0|0|1
100371106|1|1|1|1|0|1|1
100371119|1|1|1|1|1|1|1
100371142|1|1|0|1|1|1|0
100371162|1|1|0|0|0|0|0
100371168|1|1|1|1|1|1|1
100371173|1|1|1|1|1|1|1
100371183|1|1|1|1|1|1|1
100371191|1|0|0|0|0|1|0
100371195|1|1|0|1|1|0|0
100371198|1|0|0|0|0|0|0
1003712|1|0|1|1|1|0|1
100371210|1|1|0|1|1|0|0
100371219|1|1|1|1|1|1|1
100371223|1|1|1|1|1|1|1
100371230|1|1|1|0|1|1|1
100371237|1|1|1|1|1|1|1
100371244|0|0|1|1|0|0|1
100371259|1|1|1|1|1|1|1
100371273|1|1|1|1|1|1|1
100371279|1|1|1|1|1|0|1
10037128|1|0|0|1|0|0|0
100371299|1|0|0|0|0|0|0
100371303|1|1|0|1|1|1|0
100371307|1|1|1|1|1|1|0
100371316|1|0|0|0|0|1|0
100371317|1|0|0|0|0|0|0
100371325|1|1|1|1|1|1|1
100371328|0|0|0|1|0|1|0
100371329|1|1|1|1|1|0|1
100371331|1|1|1|1|1|1|1
100371332|1|0|0|0|0|0|0
100371336|1|1|1|1|1|1|1
10037134|0|0|1|1|1|0|1
100371348|0|0|0|0|0|1|0
100371350|1|1|0|0|1|0|0
100371356|1|1|0|0|1|1|0
100371374|0|0|1|1|0|0|1
100371378|0|0|0|1|1|0|0
100371380|0|0|1|1|0|0|0
100371389|0|0|1|0|0|0|1
100371390|0|0|1|0|0|0|0
100371393|0|0|0|1|0|0|0
100371402|1|0|0|0|0|1|0
100371422|1|1|0|1|0|0|0
100371432|1|1|0|1|1|1|0
100371436|0|0|1|0|0|1|1
100371437|1|1|1|1|1|1|1
100371444|1|0|0|0|0|1|0
10037148|0|0|1|0|0|0|0
100371483|0|0|0|0|0|1|0
1003715|0|1|1|1|1|1|1
100371501|0|1|1|1|1|0|1
100371503|1|1|0|0|1|1|0
100371510|0|0|1|0|0|1|1
100371522|0|0|1|1|1|0|1
100371523|0|0|1|0|0|0|0
100371557|1|1|1|1|1|1|1
10037156|0|0|1|0|0|0|0
100371566|1|1|0|0|1|0|0
100371586|1|1|0|1|1|1|0
100371602|1|0|0|0|0|0|0
100371603|1|1|1|1|1|1|1
100371627|1|0|0|0|0|0|0
100371628|1|1|1|1|1|1|1
100371635|0|0|0|0|0|1|0
100371659|0|0|1|0|0|0|1
100371680|1|1|0|1|1|1|0
100371682|0|0|1|1|0|0|1
100371684|1|0|1|0|0|1|0
100371686|0|0|1|1|1|1|1
100371688|0|1|1|1|1|0|1
100371695|1|1|1|1|1|1|1
100371698|1|1|0|0|1|1|0
1003717|0|1|1|1|0|1|1
10037171|1|1|1|1|1|0|1
100371718|0|0|1|0|0|0|0
100371726|1|0|0|0|0|0|0
100371729|1|1|1|1|1|1|1
100371735|0|0|0|1|0|0|0
100371762|1|1|1|1|1|1|1
100371779|1|1|1|1|1|1|1
1003718|0|0|1|1|0|0|1
100371822|0|0|1|0|0|0|1
10037183|1|1|1|1|1|0|1
100371834|1|1|1|1|1|1|1
100371860|1|1|1|1|1|1|1
100371873|1|1|0|0|1|1|0
100371876|1|1|0|1|1|1|0
100371893|0|0|1|1|0|0|1
100371901|0|1|1|1|1|0|1
100371906|1|1|1|0|0|1|1
10037191|0|0|1|1|0|0|1
100371910|0|0|1|0|0|1|1
100371917|0|0|1|1|1|1|1
100371936|0|0|1|0|0|0|0
100371937|1|1|0|0|0|0|0
100371938|0|0|1|1|0|1|1
100371939|0|0|1|1|1|0|1
100371945|1|1|1|1|1|1|1
100371950|0|1|1|1|1|0|1
100371952|0|0|1|0|0|0|1
100371958|0|1|1|0|1|0|1
100371961|1|1|0|0|1|1|0
100371979|1|1|1|1|1|1|1
100371984|0|0|1|0|0|0|1
100371986|0|0|1|1|0|0|0
100371987|0|1|1|1|0|0|1
100371989|1|1|1|1|1|0|1
100372|0|0|0|0|0|1|0
100372001|0|0|1|1|0|0|1
100372005|1|0|1|1|0|1|1
100372017|0|0|0|1|0|0|0
100372028|1|1|1|1|1|1|1
100372035|1|1|1|1|1|1|1
100372054|1|1|0|0|0|0|0
100372055|1|1|1|1|1|1|1
100372058|1|1|0|0|1|1|0
100372069|0|0|0|1|0|0|0
10037207|0|0|1|1|0|1|1
100372077|0|0|1|0|0|0|1
100372085|1|1|1|1|1|1|1
100372091|1|0|0|0|0|0|0
100372112|0|0|1|1|0|0|0
100372115|1|1|1|1|1|1|1
100372121|1|1|1|1|1|1|1
100372131|1|1|0|1|1|1|0
100372148|0|1|1|1|1|1|1
100372165|0|0|0|1|0|0|0
100372166|0|0|1|1|0|0|1
100372167|0|0|1|1|0|0|1
100372168|1|1|1|1|1|1|1
100372176|1|1|1|1|1|1|1
100372186|1|0|1|0|0|0|1
100372188|1|1|0|1|1|0|0
100372194|1|1|0|0|1|0|0
100372203|0|0|1|1|0|0|1
100372204|0|0|1|0|0|1|1
100372206|1|1|1|1|1|1|1
10037223|0|0|0|0|1|0|0
100372245|0|0|1|0|0|0|0
100372257|0|1|1|1|1|0|1
100372263|1|1|0|1|1|1|0
100372265|0|0|0|1|0|0|0
100372283|0|0|1|1|0|0|1
100372291|1|0|0|0|0|0|0
100372292|0|0|0|1|0|0|0
100372294|0|1|1|1|1|0|1
100372301|1|1|1|1|1|1|1
100372303|1|1|0|0|0|1|0
100372305|1|1|1|1|1|1|1
100372315|1|1|0|1|1|1|0
100372319|0|1|0|0|0|0|0
100372323|1|1|1|1|1|0|1
100372328|1|1|1|1|1|1|1
100372332|1|1|0|0|1|1|0
100372340|1|0|1|1|1|0|1
100372347|1|1|0|0|1|1|0
100372349|0|0|1|1|0|0|1
100372353|1|1|1|1|1|1|1
100372359|1|1|1|0|1|0|1
100372361|1|1|0|1|1|0|0
100372366|0|0|1|1|1|0|1
10037240|0|0|1|1|0|0|1
100372400|0|1|0|1|1|0|0
100372403|1|1|1|0|1|1|1
100372415|0|0|1|1|0|0|1
100372418|0|0|0|1|0|0|0
100372425|0|0|1|1|1|0|1
100372426|1|0|0|1|0|1|0
100372438|1|1|1|1|1|1|1
100372441|1|1|1|1|1|1|1
100372455|0|0|1|0|0|0|1
100372458|1|1|1|1|1|1|1
100372462|1|1|1|1|1|1|1
100372474|0|0|0|0|0|1|0
100372485|1|1|0|0|0|0|0
100372493|0|0|1|1|1|1|1
1003725|1|0|1|1|0|0|1
100372504|1|1|0|1|1|1|0
100372507|1|1|1|1|1|1|1
100372514|1|1|0|1|1|1|0
100372530|1|1|0|0|0|0|0
100372531|1|1|1|1|1|1|1
100372537|0|0|0|0|0|1|0
100372546|1|0|0|0|0|0|0
10037256|0|0|0|0|0|1|0
100372562|0|0|0|0|0|1|0
100372591|1|1|1|1|1|1|1
100372594|1|0|0|0|0|1|0
100372599|0|1|0|0|0|0|0
100372607|0|0|1|0|0|0|1
100372608|1|1|0|1|1|1|0
100372640|1|1|1|1|1|0|1
100372641|1|1|1|1|1|1|1
100372646|1|1|1|1|1|1|1
100372647|1|1|1|1|1|1|1
100372664|1|1|0|0|1|1|0
100372677|0|1|1|1|0|1|1
100372681|0|1|1|1|1|0|1
1003727|1|0|1|1|0|0|1
100372717|0|0|1|1|1|0|1
100372721|1|1|1|1|1|1|1
100372756|0|0|1|1|0|0|0
100372760|1|0|0|0|0|0|0
100372762|0|0|1|0|0|0|1
100372774|0|0|0|0|0|1|0
100372782|0|0|1|0|0|0|1
100372783|0|0|1|0|0|0|1
100372787|0|0|1|0|0|0|0
100372792|1|1|0|0|0|0|0
100372793|1|0|0|0|1|0|0
100372804|1|1|0|1|1|0|0
100372815|1|1|1|1|1|1|1
100372824|0|1|1|1|1|0|1
100372857|1|1|0|1|0|1|0
100372858|1|0|0|0|0|1|0
100372878|1|1|1|1|1|1|1
100372891|1|1|1|1|1|1|1
1003729|0|0|1|1|0|0|1
100372901|0|0|0|0|1|0|0
100372919|1|1|1|0|1|1|1
100372933|1|1|1|1|1|1|1
100372944|0|0|1|1|1|1|1
100372949|0|0|0|0|0|1|0
100372954|1|0|0|0|0|0|0
100372955|0|0|1|0|0|0|1
100372956|1|1|1|1|1|1|1
100372960|1|1|1|1|1|1|1
100372971|1|0|0|0|1|1|0
100372972|0|0|0|1|0|0|0
100372979|1|1|1|1|1|1|1
100372994|1|0|0|0|0|0|0
100373|1|1|1|1|1|1|1
100373006|0|0|1|1|1|0|1
100373007|0|0|0|1|0|0|0
100373009|1|0|0|0|0|0|0
100373035|1|1|1|1|1|1|1
100373039|0|0|1|1|0|0|1
100373042|1|1|1|1|1|1|1
100373053|0|0|1|0|0|0|1
100373079|1|0|1|1|0|1|1
100373096|1|1|1|1|1|1|1
100373099|1|1|0|1|1|0|0
100373104|1|1|1|1|1|1|1
100373106|1|0|0|0|0|0|0
100373107|0|1|1|1|0|0|1
100373110|1|1|1|1|1|1|1
100373111|1|1|1|1|1|1|1
100373114|0|1|1|1|1|1|1
100373128|0|0|1|0|0|0|0
100373148|1|1|0|1|1|0|0
100373155|1|1|1|1|1|1|1
100373165|1|0|0|1|0|0|1
100373166|0|0|1|0|0|1|1
100373169|1|1|0|0|0|0|0
100373181|1|1|1|1|1|1|1
100373186|1|1|0|1|1|0|0
1003732|1|0|1|1|0|0|1
100373202|1|1|0|0|0|1|0
100373216|0|0|1|1|0|0|1
100373220|1|1|0|0|0|0|0
100373224|0|0|1|1|0|0|1
100373228|1|1|1|1|1|1|1
100373229|1|1|1|1|1|1|1
100373232|1|1|0|0|1|1|0
100373242|1|1|1|1|1|1|1
100373243|1|1|1|1|1|1|1
100373251|1|1|1|1|0|1|1
100373254|1|1|1|1|1|1|1
100373279|0|0|1|0|0|0|0
100373280|1|1|1|1|1|1|1
100373298|1|1|1|1|1|0|1
100373302|1|0|0|0|0|0|0
100373316|1|1|1|0|0|1|1
100373329|0|0|0|0|0|1|0
100373339|1|1|0|1|1|1|0
100373355|1|1|1|1|1|1|1
100373356|1|1|1|1|1|1|1
100373365|1|1|0|1|0|0|0
100373373|1|1|0|1|1|1|0
100373380|0|1|1|1|1|0|1
100373388|1|1|1|1|1|1|1
100373395|1|1|1|0|1|1|1
100373403|0|1|0|1|1|0|0
100373410|1|1|0|0|0|0|0
100373420|1|1|1|1|1|1|1
100373422|1|0|0|1|1|0|0
100373442|0|1|0|0|1|1|0
100373477|0|1|1|1|1|1|1
100373479|0|0|1|0|0|0|1
100373489|1|1|0|1|1|0|0
100373495|1|1|1|1|1|1|0
1003735|1|0|0|0|0|0|0
100373500|1|1|1|1|1|1|1
100373506|1|0|1|0|0|1|1
100373512|1|1|1|1|1|1|1
100373516|1|1|1|1|0|1|1
100373542|1|1|0|0|1|0|0
100373582|1|0|0|0|0|0|0
100373586|1|1|1|1|1|1|1
100373588|1|1|1|0|0|1|1
100373590|1|1|0|1|1|1|0
100373597|0|0|1|0|0|1|1
100373599|1|1|1|0|0|1|1
1003736|0|0|1|0|0|1|1
100373600|0|1|0|0|1|0|0
100373608|1|1|1|1|1|1|1
100373609|0|0|1|0|1|0|1
10037361|1|1|1|1|1|1|1
10037362|1|1|1|1|1|1|1
100373634|1|0|1|1|1|1|1
100373652|1|1|1|1|1|1|1
100373655|1|1|1|1|1|1|1
100373656|1|0|0|0|0|1|0
100373659|1|1|1|1|1|1|1
100373660|0|0|0|0|0|1|0
100373661|1|1|1|1|1|1|1
100373664|1|1|1|1|1|1|1
100373668|1|1|1|1|1|1|1
100373674|1|1|0|0|0|0|0
100373678|0|1|1|1|1|0|1
100373689|1|1|1|1|1|1|1
100373699|1|1|1|1|0|0|1
1003737|0|0|0|1|0|0|0
100373700|1|0|0|0|0|0|0
100373703|1|1|1|1|1|1|1
100373705|1|1|1|1|1|1|1
100373708|1|1|1|1|1|1|1
